PROCEDURE_CAT;PROCEDURE_SCHEM;PROCEDURE_NAME;COLUMN_NAME;COLUMN_TYPE;DATA_TYPE;TYPE_NAME;PRECISION;LENGTH;SCALE;RADIX;NULLABLE;REMARKS
FLC_RU;dbo;usp_stat_activ_channel;1;@quarter;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel;1;@channel_type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel_wrapper;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_activ_channel_wrapper;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel_wrapper;1;@quarter;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_activ_channel_wrapper;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_advertisement;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_advertisement;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_advertisement;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_auto_demanded;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_auto_demanded_kh;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_auto_demanded_kh_wr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_auto_demanded_kh_wr;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_auto_demanded_khnew;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_auto_demanded_wr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_auto_demanded_wr;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_batch_send;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@check_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@channel_groups;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@channel_str;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@ord_type_str;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_batch_send;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_blocked_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_blocked_orders;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_blocked_orders;1;@order_type_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_checks_shops;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_checks_shops;1;@date_start;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_checks_shops;1;@date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_checks_shops;1;@office_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_checks_shops;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_commodity_turnover;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_commodity_turnover;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_commodity_turnover;1;@quarter;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_commodity_turnover;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_correspondence;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_correspondence;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_correspondence;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_correspondence_subj;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_correspondence_subj;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_correspondence_subj;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_dcs;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_dcs;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_dcs_a;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs_a;1;@CHANNEL;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_dcs_a;1;@TYPE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_stat_dcs_a;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_dcs_a;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_dcs_bl;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs_rec;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs_sc;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs_sh;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_dcs_show;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_distrib_ord_cost;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_distrib_ord_cost;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_distrib_ord_cost;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_doc_fg_good;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_doc_fg_good;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_stat_doc_good;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_doc_good;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_doc_good;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_doc_good;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_doc_goods;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_doc_goods;1;@document_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_stat_ed_not_available;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_filter_bg;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_filter_bg_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_fulfillment;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_fulfillment_mmm_gifts;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_function_type;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_function_type;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_goods_333motionless;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_goods_333motionless;1;@BEGIN_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_goods_333motionless;1;@END_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_goods_333motionless;1;@MIN_EXPENCE;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_stat_goods_motionless_1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_goods_motionless_1;1;@BEGIN_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_goods_motionless_1;1;@END_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ib_by_batch;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_ib_by_batch;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ib_by_batch;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ib_by_batch;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_individual_ret_oper;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_individual_ret_oper;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_individual_ret_oper;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_individual_ret_oper;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_individual_return;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_individual_return;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_individual_return;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_individual_return;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_input_batch;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@check_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@channel_groups;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@channel_str;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@ord_type_str;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;usp_stat_input_batch;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_interview_by_region;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_interview_by_region;1;@answer_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_interview_by_region_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_interview_by_region_t;1;@answer_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_interview_by_region_t;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_interview_by_region_t;1;@ED;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_delay_sending;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_linked_delay_sending;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_delay_sending;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_delay_sending;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_linked_grimajlo;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_linked_grimajlo;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_grimajlo;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_grimajlo;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_linked_input_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_linked_input_order;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_input_order;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_input_order;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_linked_packing;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_linked_packing;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_packing;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_packing;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_linked_partly_sending;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_linked_partly_sending;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_partly_sending;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_linked_partly_sending;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_member;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_member;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_member;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_member_by_region;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_member_by_region;1;@dt;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_monthly_activity2;1;@year1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@quarter1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@result_id1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@ch_group_id1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@begin_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@end_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@remainder_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@year2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@quarter2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@ch_group_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@begin_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@end_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity2;1;@remainder_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_monthly_activity;1;@year1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@quarter1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@result_id1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@ch_group_id1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@begin_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@end_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@remainder_date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@year2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@quarter2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@ch_group_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@begin_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@end_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_monthly_activity;1;@remainder_date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ms34;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_ms34;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_ms34;1;@mode;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_not_recieved_jour;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_not_recieved_jour;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_not_recievedjour;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_not_recievedjour;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_observer_name;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_observer_name;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_observer_region;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_observer_region;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_operators;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_operators;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_operators_A;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_operators_A;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators_A;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators_work;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_operators_work;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators_work;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_operators_work;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_ord_and_ship;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_ord_and_ship;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ord_and_ship;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_order_received1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_order_received1;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_order_received1;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_order_received1;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_order_received;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_order_received;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_order_received;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_order_receivedA;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_order_receivedB;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_ordered_products_gr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_ordered_products_gr;1;@date_start;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ordered_products_gr;1;@date_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_ordered_products_gr;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_ordered_products_gr;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_orders_receivedA;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_orders_receivedB;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_packages;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_paid_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_paid_order;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_order;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_paid_shipment;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment_weekly;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_paid_shipment_weekly;1;@startdate;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment_weekly;1;@enddate;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment_weekly;1;@channel_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_stat_paid_shipment_weekly;1;@type_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_pay;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_pay;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_pay;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_pay_channel_ord1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_pay_channel_ord1;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_pay_channel_ord1;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_pay_channel_ord_a;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_pay_channel_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_pay_channel_order;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_pay_channel_order;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempo;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_payments_tempo;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempo;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempoA;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_payments_tempoA;1;@date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempo_v2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_payments_tempo_v2;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempo_v2;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_payments_tempo_v2;1;@dfinal;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_phones_mail;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_phones_mail;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_phones_mail;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_print_good;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_print_good;1;@filters;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_stat_print_good;1;@statuses;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_stat_print_good;1;@mode;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_stat_print_good_place;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_recruitment;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_recruitment;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_recruitment;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_recruitment_codes;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_recruitment_codes;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_recruitment_codes;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_recruitment_mmm;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_recruitment_mmm;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_recruitment_mmm;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_response;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_stat_response;1;@date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_stat_response;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_stat_ret_ship_addr_reason;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
